id,author,title,periodical,year,number,month,date,pages,note,place
lugovsky_sergeym_1938,"Луговской, Вл.","Сергей Михалков","Литературная газета",1938,60(767),NA,NA,NA,NA,отечественная
marshak_odetsko_1938,"Маршак, С.","О детской литературе","Литературная газета",1938,60(767),NA,NA,NA,NA,отечественная
mikhalkov_kakyast_1938,"Михалков, С.","Как я стал детским поэтом","Литературная газета",1938,60(767),NA,NA,NA,NA,отечественная
pismovr_1938,NA,"Письмо в редакцию. [С. Маршак, К. Чуковский, Л. Кассиль и др. О рецензии Гр. Петрова на книгу Н. Саконской «Поющее дерево»]","Литературная газета",1938,19(726),NA,NA,NA,NA,отечественная
ehrlich_otkryti_1938,"Эрлих, А.","Открытие писателя. Книги Р. Фраермана","Литературная газета",1938,19(726),NA,NA,NA,NA,отечественная
vepritskaya_risunok_1938,"Веприцкая, Л.","Рисунок и малыши","Литературная газета",1938,25(732),NA,NA,NA,NA,отечественная
vepritskaya_knigiby_38,"Веприцкая, Л","Книги бывалых людей. [А. Ляпидевский «Челюскинцы» и Г. Байдуков «Через полюс в Америку»]","Литературная газета",1938,43(750),NA,NA,NA,NA,отечественная
shklovskiy_dvadtsa_1939,"Шкловский, В.","Двадцать пять лет. [Писатель о себе]","Литературная газета",1939,8(787),NA,NA,NA,NA,отечественная
paustovskiy_radostt_1939,"Паустовский, К.","Радость творчества","Литературная газета",1939,14(793),NA,NA,NA,NA,отечественная
gabbe_knigilp_1939,"Габбе, Т.","Книги Л. Пантелеева","Литературная газета",1939,50(829),NA,NA,NA,NA,отечественная
ivanter_obnovle_1939,"Ивантер, Б.","Обновленный журнал. [Журнал «Детская литература»]","Литературная газета",1939,"32 (811)",NA,NA,NA,NA,отечественная
rykachev_nauchna_1939,"Рыкачев, Я.","Научная фантастика. [Г. Адамов «Тайна двух океанов»]","Литературная газета",1939,68(847),NA,NA,NA,NA,отечественная
geht_druzhny_1939,"Гехт, С.","Заметки о журнале «Дружные ребята»","Литературная газета",1939,63(842),NA,NA,NA,NA,отечественная
kron_spetsif_1939,"Крон, А.","Специфика. Заметки о театре для детей","Литературная газета",1939,69(848),NA,NA,NA,NA,отечественная
shklovskiy_orussko_1939,"Шкловский, В.","О русском оружии. [Обзор книг]","Литературная газета",1939,10(789),NA,NA,NA,NA,отечественная
rykachev_zoshchk_1939,"Рыкачев, Я.","Зощенко для детей","Литературная газета",1939,52(831),NA,NA,NA,NA,отечественная
ivanter_oshkoln_1939,"Ивантер, Б.","О школьной повести. [Б. Шатилов, Л. Кассиль, Е. Немирова]","Литературная газета",1939,28(807),NA,NA,NA,NA,отечественная
ragozin_povesti_1939,"Рагозин, А.","Повести А. Гайдара","Литературная газета",1939,40(819),NA,NA,NA,NA,отечественная
evgeniev_smarsha_1939,"Евгеньев, А.",С.Маршак,"Литературная газета",1939,46(825),NA,NA,NA,NA,отечественная
osipov_zhanorh_1939,"Осипов, К.","Жанр художественной биографии","Литературная газета",1939,"35(814) (26 июн)",6,26,NA,NA,отечественная
pertsov_oluchsh_1939,"Перцов, В.","О лучшем. [М. Пришвин, А. Гайдар, М. Светлов]","Литературная газета",1939,"41(820) (26 июл)",7,26,NA,NA,отечественная
belyaev_bolshev_1939,"Беляев, В.","Больше внимания детской литературе","Литературная газета",1939,"6(785) (30 янв)",1,30,NA,NA,отечественная
